,uoCodigo,uoNome,uoSigla,programaDetalheId,programaCod,deObjetivo,deIndicador,dataIndiceReferencia,formulaCalculo,indiceReferencia,deUnidadeMedida,representacaoUnidMedida,deFonteIndicador,baseGeografica,periodicidade,valorAno1,realizadoAno1,valorAno2,realizadoAno2,valorAno3,realizadoAno3,valorAno4,realizadoAno4,anoAvaliacao,TipoDado,Ano,Quadrimestre
130,15017,Fundo Estadual de Segurança Pública,Funesp,1609,2166,Integrar e Modernizar a Secretaria de Estado da Segurança Pública e seus órgãos subordinados prestando segurança à sociedade.,"Mortes Violências Intencionais -  MVI, corresponde à soma das vítimas de homicídio doloso, latrocínio, lesão corporal seguida de morte e mortes decorrentes de intervenções policiais em serviço e fora.",2023-07-01T00:00:00,Taxa de Homicídio = Homicídio X 100.000 / População,34.3,1/100.000,1/100.000,Anuário de Segurança Pública 2023,Estadual,Anual,31.3,23.59,28.3,,25.3,,22.3,,2024,Avaliação Indicador,2024,
131,15020,Departamento Estadual de Trânsito,Detran,1566,2002,Capacitar e qualificar instrutores e  examinadores.,Cursos de formação e atualização de condutores implementados em EAD,2023-08-03T00:00:00,Cursos implementados na forma de EAD / Cursos disponibilizados * 100,0,Porcentagem,%,Escola Pública de Trânsito,Estadual,Anual,100,,100,,100,,100,,2024,Avaliação Indicador,2024,
132,15020,Departamento Estadual de Trânsito,Detran,1566,2002,"Educar, realizar  blitzs e campanhas educativas.",Blitz educativas realizadas,2023-08-03T00:00:00,Blitz educativas realizadas / Blitz educativas propostas * 100,0,Porcentagem,%,Escola Pública de Trânsito,Estadual,Anual,100,,100,,100,,100,,2024,Avaliação Indicador,2024,
133,15020,Departamento Estadual de Trânsito,Detran,1566,2002,"Educar, realizar  blitzs e campanhas educativas.",Campanhas educativas realizadas,2023-08-03T00:00:00,Campanhas educativas realizadas / Campanhas educativas propostas * 100,0,Porcentagem,%,Escola Pública de Trânsito,Estadual,Anual,100,,100,,100,,100,,2024,Avaliação Indicador,2024,
134,15020,Departamento Estadual de Trânsito,Detran,1566,2002,"Educar, realizar  blitzs e campanhas educativas.",Escolas do Estado de Rondônia com educação de trânsito integrada de forma continuada,2023-08-03T00:00:00,Escolas contempladas / Quantitativo de Escolas do Estado de Rondônia * 100,0,Porcentagem,%,Escola Pública de Trânsito,Estadual,Anual,25,,50,,75,,100,,2024,Avaliação Indicador,2024,
135,15020,Departamento Estadual de Trânsito,Detran,1566,2002,Realização de operações de fiscalização de trânsito.,Atividades de fiscalização de trânsito realizadas,2023-08-03T00:00:00,Atividades de fiscalização de trânsito realizadas / Atividades de fiscalização de trânsito propostas * 100,0,Porcentagem,%,Diretoria Técnica de Fiscalização e Ações de Trânsito,Estadual,Anual,100,,100,,100,,100,,2024,Avaliação Indicador,2024,
136,15020,Departamento Estadual de Trânsito,Detran,1566,2002,Reduzir o número de mortes por sinistros de trânsito no Estado de Rondônia,Correções Administrativas,2023-08-03T00:00:00,Quantidade de Correções Administrativas anuais realizadas + quantitativo total do exercício anterior,0,Unidade,Un,Diretoria Técnica de Fiscalização e Ações de Trânsito,Estadual,Anual,374,,374,,374,,374,,2024,Avaliação Indicador,2024,
137,15020,Departamento Estadual de Trânsito,Detran,1566,2002,Reduzir o número de mortes por sinistros de trânsito no Estado de Rondônia,Municípios Fiscalizados com Operações do DETRAN-RO,2023-08-03T00:00:00,Municípios Fiscalizados com Operações do DETRAN-RO / Municípios do Estado de Rondônia * 100,0,Porcentagem,%,Diretoria Técnica de Fiscalização e Ações de Trânsito,Estadual,Anual,45,,50,,55,,60,,2024,Avaliação Indicador,2024,
138,15020,Departamento Estadual de Trânsito,Detran,1566,2002,Reduzir o número de mortes por sinistros de trânsito no Estado de Rondônia,Processos Julgados e Deferidos,2023-08-03T00:00:00,Processos Deferidos e Julgados / Processos * 100,0,Porcentagem,%,Diretoria Técnica de Fiscalização e Ações de Trânsito,Estadual,Anual,5,,10,,15,,20,,2024,Avaliação Indicador,2024,
139,15020,Departamento Estadual de Trânsito,Detran,1566,2002,Reduzir o número de mortes por sinistros de trânsito no Estado de Rondônia,Veículos abordados,2023-08-03T00:00:00,Quantitativo anual de veículos abordados + quantitativo total do exercício anterior,0,Unidade,Un,Diretoria Técnica de Fiscalização e Ações de Trânsito,Estadual,Anual,53375,,53375,,53375,,53375,,2024,Avaliação Indicador,2024,
140,15020,Departamento Estadual de Trânsito,Detran,1567,2171,Construir a Cidade do Transito,Construção da Cidade do Trânsito,2023-08-03T00:00:00,Percentual técnico de conclusão da Construção da Cidade do Trânsito,0,Porcentagem,%,Diretoria Técnica de Engenharia de Tráfego,Regional,Anual,25,,50,,75,,100,,2024,Avaliação Indicador,2024,
141,15020,Departamento Estadual de Trânsito,Detran,1568,2170, Fomentar parcerias para elaboração e execução de projetos de sinalização e segurança de trânsito,Municípios contemplados com convênios,2023-08-03T00:00:00,Quantitativo de convênios municipais realizados / Número de Municípios do Estado de Rondônia * 100,0,Porcentagem,%,Diretoria Técnica de Engenharia de Tráfego,Estadual,Anual,30,13.46,45,,60,,75,,2024,Avaliação Indicador,2024,
142,15020,Departamento Estadual de Trânsito,Detran,1568,2170,Habilitar pessoas de baixo poder aquisitivo a obtenção da 1ª CNH e mudanças de categorias.,CNHs sociais e cidadãs emitidas,2023-08-03T00:00:00,Quantitativo anual de CNHs sociais e cidadãs emitidas + quantitativo total anterior,0,Unidade,Un,Escola Pública de Trânsito,Estadual,Anual,350,0,350,,350,,350,,2024,Avaliação Indicador,2024,
143,15020,Departamento Estadual de Trânsito,Detran,1569,2172,"Ampliar, aperfeiçoar e modernizar os serviços de habilitação oferecidos ao cidadão",Qualidade dos serviços prestados pelos Centros de Formação de Condutores,2023-08-03T00:00:00,"Média qualitativa de avaliação dos condutores formados, regionalizado por Centro de Formação de Condutores",0,Porcentagem,%,Diretoria Técnica de Habilitação,Estadual,Anual,70,,75,,80,,85,,2024,Avaliação Indicador,2024,
144,15020,Departamento Estadual de Trânsito,Detran,1569,2172,"Ampliar, aperfeiçoar e modernizar os serviços de habilitação oferecidos ao cidadão",Serviços disponibilizados por autoatendimento,2023-08-03T00:00:00,Serviços disponibilizados por autoatendimento / Serviços de habilitação disponíveis * 100,0,Porcentagem,%,Diretoria Técnica de Habilitação,Estadual,Anual,17,,22,,27,,32,,2024,Avaliação Indicador,2024,
145,15020,Departamento Estadual de Trânsito,Detran,1569,2172,"Ampliar, aperfeiçoar e modernizar os serviços sobre veículos oferecidos ao cidadão",Adesão e utilização dos serviços digitais,2023-08-03T00:00:00,Serviços de veículos realizados por meio digital / Serviços de veículos realizados * 100,0,Porcentagem,%,Diretoria Técnica de Veículos,Estadual,Anual,48,,54,,60,,66,,2024,Avaliação Indicador,2024,
146,15020,Departamento Estadual de Trânsito,Detran,1569,2172,"Ampliar, aperfeiçoar e modernizar os serviços sobre veículos oferecidos ao cidadão",Serviços disponibilizados por autoatendimento,2023-08-03T00:00:00,Quantidade de serviços disponibilizados por autoatendimento,0,Unidade,Un,Diretoria Técnica de Veículos,Estadual,Anual,4,,6,,10,,14,,2024,Avaliação Indicador,2024,
147,15020,Departamento Estadual de Trânsito,Detran,1569,2172,Emitir documento oficial de habilitação a condutores aptos a conduzir veículos automotores.,CNHs expedidas,2023-08-03T00:00:00,Quantitativo anual de CNHs expedidas + quantitativo total anterior,0,Unidade,Un,Diretoria Técnica de Habilitação,Estadual,Anual,180000,,180000,,180000,,180000,,2024,Avaliação Indicador,2024,
148,15020,Departamento Estadual de Trânsito,Detran,1569,2172,Realizar exames teóricos e práticos,Exames teóricos e práticos realizados,2023-08-03T00:00:00,Quantitativo anual de exames teóricos e práticos realizados + quantitativo total do exercício anterior,0,Unidade,Un,Diretoria Técnica de Habilitação,Estadual,Anual,90000,,90000,,90000,,90000,,2024,Avaliação Indicador,2024,
149,15020,Departamento Estadual de Trânsito,Detran,1569,2172,Vistoriar e fiscalizar Clínicas Médicas e Psicológicas,Clínicas Médicas fiscalizadas,2023-08-03T00:00:00,Clínicas Médicas fiscalizadas / Clínicas Médicas credenciadas * 100,10,Porcentagem,%,Diretoria Técnica de Habilitação,Estadual,Anual,100,,100,,100,,100,,2024,Avaliação Indicador,2024,
150,15020,Departamento Estadual de Trânsito,Detran,1569,2172,Vistoriar e fiscalizar Clínicas Médicas e Psicológicas,Clínicas Psicológicas fiscalizadas,2023-08-03T00:00:00,Clínicas Psicológicas fiscalizadas / Clínicas Psicológicas credenciadas * 100,100,Porcentagem,%,Diretoria Técnica de Habilitação,Estadual,Anual,100,,100,,100,,100,,2024,Avaliação Indicador,2024,
151,15020,Departamento Estadual de Trânsito,Detran,1569,2172,Vistoriar e fiscalizar Empresas Credenciadas de Vistoria e Estampadoras de Placas,Empresas Credenciadas de Vistoria (ECVs) fiscalizadas,2023-08-03T00:00:00,ECVs fiscalizadas / ECVs credenciadas * 100,100,Porcentagem,%,Diretoria Técnica de Veículos,Estadual,Anual,100,,100,,100,,100,,2024,Avaliação Indicador,2024,
152,15020,Departamento Estadual de Trânsito,Detran,1569,2172,Vistoriar e fiscalizar Empresas Credenciadas de Vistoria e Estampadoras de Placas,Empresas Estampadoras de Placas fiscalizadas,2023-08-03T00:00:00,Empresas Estampadoras de Placas fiscalizadas / Empresas Estampadoras de Placas credenciadas * 100,100,Porcentagem,%,Diretoria Técnica de Veículos,Estadual,Anual,100,,100,,100,,100,,2024,Avaliação Indicador,2024,
153,15020,Departamento Estadual de Trânsito,Detran,1573,2174,"Construir, Reformar e Ampliar Imóveis;",Medições técnicas de engenharia realizadas,2023-08-03T00:00:00,Quantitativo de medições técnicas de engenharia realizadas + quantitativo total anterior,0,Unidade,Un,Diretoria Técnica de Engenharia de Tráfego,Estadual,Anual,30,,30,,30,,30,,2024,Avaliação Indicador,2024,
154,15020,Departamento Estadual de Trânsito,Detran,1573,2174,"Equipar e reequipar as instalações físicas; 
",Entregas de materiais permanentes realizadas,2023-08-03T00:00:00,Quantitativo de entregas de materiais permanentes realizadas + Total de entregas anteriores,0,Unidade,Un,Diretoria Administrativa e Financeira,Estadual,Anual,300,2150,300,,300,,300,,2024,Avaliação Indicador,2024,
155,15020,Departamento Estadual de Trânsito,Detran,1573,2174,Implantar recursos de TI (Tecnologia da Informação);,Disponibilidade de informações históricas atualizadas,2023-08-03T00:00:00,Quantitativo de informações históricas atualizadas / Quantitativo de informações legalmente requeridas * 100,0,Porcentagem,%,Coordenadoria de Tecnologia da Informação,Estadual,Anual,75,,80,,85,,90,,2024,Avaliação Indicador,2024,
156,15020,Departamento Estadual de Trânsito,Detran,1573,2174,Implantar recursos de TI (Tecnologia da Informação);,Disponibilidade de serviços críticos e portais do DETRAN/RO,2023-08-03T00:00:00,Serviços críticos e portais disponíveis / Quantitativo de serviços críticos e portais * 100,0,Porcentagem,%,Coordenadoria de Tecnologia da Informação,Estadual,Anual,86,,90,,94,,98,,2024,Avaliação Indicador,2024,
157,15020,Departamento Estadual de Trânsito,Detran,1573,2174,Implantar recursos de TI (Tecnologia da Informação);,Execução dos recursos orçamentários de Tecnologia da Informação,2023-08-03T00:00:00,Recursos orçamentários de Tecnologia da Informação executados / Recursos orçamentários disponíveis * 100,0,Porcentagem,%,Coordenadoria de Tecnologia da Informação,Estadual,Anual,70,,75,,80,,85,,2024,Avaliação Indicador,2024,
158,16001,Secretaria de Estado da Educação,Seduc,1514,2156,"Melhorar a  qualidade do ensino fundamental, garantindo que os estudantes adquiram as competências e habilidades necessárias para seu desenvolvimento.
",Proporção de Aluno que aprenderam o adequado na competência de Leitura e Interpretação  anos finais,2022-12-30T00:00:00,(Número de Estudantes que atingiram o nível adequado(Proficiente) / Número de Estudantes Avaliados)*100.,20,Porcentagem,%,SAERO-CAED/UFJF,Regional,Anual,22,23.04,25,,30,,40,,2024,Avaliação Indicador,2024,
159,16001,Secretaria de Estado da Educação,Seduc,1514,2156,"Melhorar a  qualidade do ensino fundamental, garantindo que os estudantes adquiram as competências e habilidades necessárias para seu desenvolvimento.
",Proporção de Aluno que aprenderam o adequado na competência de resolução de problemas anos finais,2022-12-30T00:00:00,(Número de estudantes que atigiram o nível proficiente / Número de estudante avaliados)* 100,6,Porcentagem,%,SAERO-CAED/UFJF,Regional,Anual,7,8.23,10,,15,,20,,2024,Avaliação Indicador,2024,
160,16001,Secretaria de Estado da Educação,Seduc,1514,2156,"Melhorar a  qualidade do ensino fundamental, garantindo que os estudantes adquiram as competências e habilidades necessárias para seu desenvolvimento.
",Taxa de abandono no Ensino Fundamental,2022-12-30T00:00:00,Taxa de Abandono = [Abandono / (Aprovado + Reprovado + Abandono)] *100,1.9,Porcentagem,%,MEC/INEP,Regional,Anual,1.8,1.5,1.7,,1.6,,1.5,,2024,Avaliação Indicador,2024,
161,16001,Secretaria de Estado da Educação,Seduc,1514,2156,"Melhorar a  qualidade do ensino fundamental, garantindo que os estudantes adquiram as competências e habilidades necessárias para seu desenvolvimento.
",Taxa de Aprovação no Ensino Fundamental,2022-12-30T00:00:00,Taxa de Aprovação = [Aprovados / Aprovados + Reprovados + Abandono)] * 100,94,Porcentagem,%,INEP - Censo Escolar,Regional,Anual,95,95.9,96,,97,,97,,2024,Avaliação Indicador,2024,
162,16001,Secretaria de Estado da Educação,Seduc,1515,2157,"Melhorar a  qualidade do ensino médio, garantindo que os estudantes adquiram as competências e habilidades necessárias para seu desenvolvimento.",Proporção de Aluno que aprederam o adequado na competência resolução de problemas no Ensino Médio,2022-12-30T00:00:00,(Número de alunos no nível proficiente / Número de Alunos avaliados)*100,3,Porcentagem,%,SAERO-CAED/UFJF,Regional,Anual,4,4.06,6,,10,,15,,2024,Avaliação Indicador,2024,
163,16001,Secretaria de Estado da Educação,Seduc,1515,2157,"Melhorar a  qualidade do ensino médio, garantindo que os estudantes adquiram as competências e habilidades necessárias para seu desenvolvimento.",Proporção de Aluno que aprenderam o adequado na competência de Leitura e Interpretação no Ensino Médio,2022-12-30T00:00:00,(Número de estudantes no nível proficiente / Número de estudantes avaliados)*100,19,Porcentagem,%,SAERO-CAED/UFJF,Regional,Anual,20,15.13,23,,25,,30,,2024,Avaliação Indicador,2024,
164,16001,Secretaria de Estado da Educação,Seduc,1515,2157,"Melhorar a  qualidade do ensino médio, garantindo que os estudantes adquiram as competências e habilidades necessárias para seu desenvolvimento.",Taxa de abandono no Ensino Médio,2022-12-30T00:00:00,Taxa de Abandono = [Abandono / (Aprovado + Reprovado + Abandono)] * 100,7.1,Porcentagem,%,INEP - Censo Escolar,Regional,Anual,7,4.5,6,,5,,5,,2024,Avaliação Indicador,2024,
165,16001,Secretaria de Estado da Educação,Seduc,1515,2157,"Melhorar a  qualidade do ensino médio, garantindo que os estudantes adquiram as competências e habilidades necessárias para seu desenvolvimento.",Taxa de Aprovação no Ensino médio,2022-12-30T00:00:00,Taxa de Aprovação = [Aprovados / (Aprovados + Reprovados + Abandono)] * 100,85,Porcentagem,%,INEP - Censo Escolar,Regional,Anual,86,90.4,87,,88,,90,,2024,Avaliação Indicador,2024,
166,16001,Secretaria de Estado da Educação,Seduc,1516,2158,"Aumentar o nível de escolarização dos povos indígena, garantindo acesso e  educação de qualidade que respeite suas identidades e necessidades específicas, buscando a valorização da cultura, língua e saberes tradicionais.",Taxa de escolarização média da população índigena no Estado de Rondônia,2023-08-10T00:00:00,(Número da demanda de atendimento da população indígena para a oferta do ensino fundamental e médio / Número de estudantes matriculados no fundamental e médio da Educação Indígena)*100,83,Porcentagem,%,GEEI/SEDUC,Estadual,Anual,84,84.2,85,,88,,90,,2024,Avaliação Indicador,2024,
